Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI)
2,Ⅳ,0,0,0,1,0,AlCl3,Butyramide,,0.63,0.37,,353,9.0184,10.1016/j.molliq.2017.09.091
2,Ⅳ,0,0,0,1,0,AlCl3,Butyramide,,0.63,0.37,,363,7.251,10.1016/j.molliq.2017.09.091
2,Ⅳ,0,0,0,1,0,AlCl3,Butyramide,,0.63,0.37,,373,6.3981,10.1016/j.molliq.2017.09.091
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.667,0.333,0,313.2,97.8,10.1021/acs.jced.9b00246
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.667,0.333,0,323.2,69.6,10.1021/acs.jced.9b00247
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.667,0.333,0,333.2,50.8,10.1021/acs.jced.9b00248
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.667,0.333,0,343.2,40.9,10.1021/acs.jced.9b00249
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.667,0.333,0,353.2,34.8,10.1021/acs.jced.9b00250
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.5,0.5,0,313.2,197.7,10.1021/acs.jced.9b00251
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.5,0.5,0,323.2,110.1,10.1021/acs.jced.9b00252
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.5,0.5,0,333.2,68.3,10.1021/acs.jced.9b00253
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.5,0.5,0,343.2,47.6,10.1021/acs.jced.9b00254
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.5,0.5,0,353.2,34.8,10.1021/acs.jced.9b00255
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.333,0.667,0,313.2,105.5,10.1021/acs.jced.9b00256
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.333,0.667,0,323.2,67.5,10.1021/acs.jced.9b00257
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.333,0.667,0,333.2,49.2,10.1021/acs.jced.9b00258
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.333,0.667,0,343.2,37.5,10.1021/acs.jced.9b00259
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,urea,,0.333,0.667,0,353.2,28.7,10.1021/acs.jced.9b00260
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.125,0.875,,298.15,117.7,10.1021/acs.jced.0c00579
2,Ⅴ,0,0,0,0,1,decanoic acid,n-octyl alcohol,,0.333,0.667,,298.15,18.8,10.1016/j.foodchem.2019.125752
2,Ⅴ,0,0,0,0,1,Citric acid,Propylene glycol,,0.5,0.5,,298,2188,10.1016/j.molliq.2020.113761
2,Ⅴ,0,0,0,0,1,Citric acid,Propylene glycol,,0.5,0.5,,323,571,10.1016/j.molliq.2020.113761
2,Ⅴ,0,0,0,0,1,Citric acid,Propylene glycol,,0.5,0.5,,353,88,10.1016/j.molliq.2020.113761
2,Ⅴ,0,0,0,0,1,Betaine,Citric acid,,0.75,0.25,,298,36922,10.1016/j.molliq.2020.113761
2,Ⅴ,0,0,0,0,1,Betaine,Citric acid,,0.75,0.25,,323,2775,10.1016/j.molliq.2020.113761
2,Ⅴ,0,0,0,0,1,Betaine,Citric acid,,0.75,0.25,,353,471,10.1016/j.molliq.2020.113761
2,Ⅴ,0,0,0,0,1,Lactic Acid,D-Glucose,,0.833,0.167,,293,335,10.1016/j.fluid.2019.01.025
2,Ⅴ,0,0,0,0,1,Lactic Acid,D-Glucose,,0.833,0.167,,303,161,10.1016/j.fluid.2019.01.025
2,Ⅴ,0,0,0,0,1,Lactic Acid,D-Glucose,,0.833,0.167,,313,79,10.1016/j.fluid.2019.01.025
2,Ⅴ,0,0,0,0,1,Lactic Acid,D-Glucose,,0.833,0.167,,323,34,10.1016/j.fluid.2019.01.025
2,Ⅴ,0,0,0,0,1,Lactic Acid,D-Glucose,,0.833,0.167,,333,18,10.1016/j.fluid.2019.01.025
2,Ⅴ,0,0,0,0,1,Lactic Acid,D-Glucose,,0.833,0.167,,343,16,10.1016/j.fluid.2019.01.025
2,Ⅴ,0,0,0,0,1,Lactic Acid,D-Glucose,,0.833,0.167,,353,13,10.1016/j.fluid.2019.01.025
2,Ⅴ,0,0,0,0,1,Betaine,Hexafluoroisopropanol,,0.25,0.75,,298.15,46,10.1016/j.foodchem.2018.09.048
2,Ⅴ,0,0,0,0,1,Betaine,Hexafluoroisopropanol,,0.286,0.714,,298.15,55,10.1016/j.foodchem.2018.09.048
2,Ⅴ,0,0,0,0,1,Betaine,Hexafluoroisopropanol,,0.333,0.667,,298.15,76,10.1016/j.foodchem.2018.09.048
2,Ⅴ,0,0,0,0,1,L-carnitine,Hexafluoroisopropanol,,0.25,0.75,,298.15,149,10.1016/j.foodchem.2018.09.048
2,Ⅴ,0,0,0,0,1,L-carnitine,Hexafluoroisopropanol,,0.286,0.714,,298.15,194,10.1016/j.foodchem.2018.09.048
2,Ⅴ,0,0,0,0,1,L-carnitine,Hexafluoroisopropanol,,0.333,0.667,,298.15,698,10.1016/j.foodchem.2018.09.048
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,293.15,386.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,298.15,245.3,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,303.15,167.7,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,308.15,120.4,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,313.15,86.1,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,318.15,65.5,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,323.15,50.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,328.15,39.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,333.15,31.1,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,338.15,25.1,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.167,0.833,,343.15,20.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,298.15,1266,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,303.15,818.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,308.15,544.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,313.15,374.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,318.15,260.5,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,323.15,190.2,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,328.15,141.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,333.15,107.5,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,338.15,83.7,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,343.15,65.9,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,298.15,1342,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,303.15,857.3,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,308.15,572.3,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,313.15,393.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,318.15,268.9,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,323.15,194.2,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,328.15,145.7,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,333.15,111.1,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,338.15,84.8,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,343.15,67,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,296.8499765,230.0116,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,298.1500386,217.20361,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,301.8499781,172.27868,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,306.5499611,127.7305,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,307.8500216,125.84376,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,311.5499673,98.5845,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,313.2500381,93.50883,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,315.6499896,79.31552,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,318.1500466,73.83474,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,320.3499759,61.39717,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,322.1500034,53.9805,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,325.1499592,48.85191,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,330.3500521,39.90448,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,335.5499765,31.53206,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-Dimethyldodecylamine N-oxide",Phenylacetic acid,,0.5,0.5,,340.4499864,26.14584,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,295.2500177,397.79532,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,297.84997,332.35586,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,299.4499703,332.35586,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,303.1500013,234.77809,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,308.2500031,172.11946,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,311.6499747,142.5415,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,315.8499839,114.9838,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,317.1500139,102.63708,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,320.950012,89.52668,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,325.549976,71.30708,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,328.1499855,60.76594,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,330.6499984,55.99836,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,335.6499896,45.34236,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,"N,N-dimethyloctadecan-1-amine oxide",Phenylacetic acid,,0.5,0.5,,340.8499844,36.8383,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,293.1499934,652.9751,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,296.0499827,516.5645,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,298.1500386,404.25855,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,300.9500089,344.31541,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,305.350038,250.344,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,309.6499624,187.22925,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,312.9499634,143.04378,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,315.8499839,127.24152,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,320.6500217,95.60271,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,325.3500034,73.2195,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,330.1500268,57.61515,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,334.7499953,45.96614,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-Dodecylmorpholine N-oxide,Phenylacetic acid,,0.5,0.5,,339.8499562,36.05206,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,296.8499765,230.0116,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,298.1500386,217.20361,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,301.8499781,172.27868,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,306.5499611,127.7305,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,307.8500216,125.84376,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,311.5499673,98.5845,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,313.2500381,93.50883,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,315.6499896,79.31552,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,318.1500466,73.83474,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,320.3499759,61.39717,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,322.1500034,54.3685,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,325.1499592,49.46973,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,330.3500521,40.15704,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,335.5499765,31.56057,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,N-methylmorpholine-N-oxide,Phenylacetic acid,,0.5,0.5,,340.4499864,26.14584,10.1016/j.molliq.2017.05.084
2,Ⅴ,0,0,0,0,1,Betaine,Glycerol,,0.333,0.667,,298.15,2161.83,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,"1,2-propanediol",,0.2,0.8,,298.15,119.97,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,DL-Lactic acid,,0.333,0.667,,298.15,1181.7,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,Levulinic acid,,0.333,0.667,,298.15,1370.33,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,Citric acid,,0.5,0.5,,298.15,1467.67,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,DL-Malic acid,,0.5,0.5,,298.15,461.17,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,L-Tartaric acid,,0.5,0.5,,298.15,1435.33,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,DL-Xylitol,,0.333,0.667,,298.15,304.83,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,Sorbitol,,0.333,0.667,,298.15,574.17,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,D-Glucose,,0.5,0.5,,298.15,857.23,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,Betaine,Sucrose,,0.5,0.5,,298.15,4772.27,10.1016/j.molliq.2022.119392
2,Ⅴ,0,0,0,0,1,L-proline,DL-Lactic acid,,0.5,0.5,,323.15,997.4,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,DL-Lactic acid,,0.5,0.5,,328.15,675.1,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,DL-Lactic acid,,0.5,0.5,,333.15,472.4,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,DL-Lactic acid,,0.5,0.5,,338.15,338.9,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,DL-Lactic acid,,0.5,0.5,,343.15,246.1,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,303.15,955,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,308.15,636.1,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,313.15,432.5,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,318.15,301,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,323.15,219.6,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,328.15,160.9,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,333.15,124.3,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,338.15,94.5,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,L-proline,Levulinic acid,,0.333,0.667,,343.15,73.4,10.1016/j.jct.2018.12.017
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,293.15,12.886,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,298.15,10.756,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,303.15,9.199,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,308.15,7.939,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,313.15,6.909,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,318.15,6.059,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,323.15,5.349,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,328.15,4.753,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,333.15,4.247,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,338.15,3.815,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,343.15,3.443,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,348.15,3.121,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Capric acid,Lauric acid,,0.667,0.333,,353.15,2.839,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,293.15,10.115,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,298.15,8.636,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,303.15,7.443,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,308.15,6.47,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,313.15,5.669,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,318.15,5.003,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,323.15,4.444,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,328.15,3.971,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,333.15,3.567,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,338.15,3.221,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,343.15,2.921,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,348.15,2.66,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Nonanoic acid,Lauric acid,,0.75,0.25,,353.15,2.432,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,293.15,8.223,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,298.15,7.085,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,303.15,6.158,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,308.15,5.394,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,313.15,4.759,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,318.15,4.227,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,323.15,3.777,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,328.15,3.393,10.1021/acssuschemeng.7b04235
2,Ⅴ,0,0,0,0,1,Octanoic acid,Lauric acid,,0.75,0.25,,333.15,3.063,10.1021/acssuschemeng.7b04235
