Number of components,Type of DES,Component#1,Component#2,X#1 (molar fraction),X#2 (molar fraction),"Tmelt, K",Phase diagram (Yes/No),Reference (DOI),Smiles#1,T#1,Smiles#2,T#2
2,5,octadecanoic acid,hexadecanoic acid,0.7001,0.2999,337.49,Yes,10.1016/j.chemphyslip.2009.05.004,CCCCCCCCCCCCCCCCCC(=O)O,343.67,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,octadecanoic acid,hexadecanoic acid,0.5999,0.4001,333.9,Yes,10.1016/j.chemphyslip.2009.05.004,CCCCCCCCCCCCCCCCCC(=O)O,343.67,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,octadecanoic acid,hexadecanoic acid,0.5003,0.4997,330.76,Yes,10.1016/j.chemphyslip.2009.05.004,CCCCCCCCCCCCCCCCCC(=O)O,343.67,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,octadecanoic acid,hexadecanoic acid,0.4002,0.5998,330.38,Yes,10.1016/j.chemphyslip.2009.05.004,CCCCCCCCCCCCCCCCCC(=O)O,343.67,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,octadecanoic acid,hexadecanoic acid,0.3004,0.6996,329.06,Yes,10.1016/j.chemphyslip.2009.05.004,CCCCCCCCCCCCCCCCCC(=O)O,343.67,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,octadecanoic acid,hexadecanoic acid,0.2009,0.7991,329.86,Yes,10.1016/j.chemphyslip.2009.05.004,CCCCCCCCCCCCCCCCCC(=O)O,343.67,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,octadecanoic acid,hexadecanoic acid,0.1185,0.8815,333.64,Yes,10.1016/j.chemphyslip.2009.05.004,CCCCCCCCCCCCCCCCCC(=O)O,343.67,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.9,0.1,317.7,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.8,0.2,311.83,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.7,0.3,318.25,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.6,0.4,320.48,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.5,0.5,324.31,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.4,0.6,327.45,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.3,0.7,329,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.21,0.79,331.72,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,5-methyl-2-propan-2-ylphenol,hexadecanoic acid,0.11,0.89,334.1,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCC(=O)O,336.8
2,5,dodecanoic acid,nonanoic acid,0.857,0.143,310,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,dodecanoic acid,nonanoic acid,0.75,0.25,305,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,dodecanoic acid,nonanoic acid,0.667,0.333,302,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,dodecanoic acid,nonanoic acid,0.565,0.435,299,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,dodecanoic acid,nonanoic acid,0.5,0.5,294,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,dodecanoic acid,nonanoic acid,0.435,0.565,288,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,dodecanoic acid,nonanoic acid,0.333,0.667,285,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,dodecanoic acid,nonanoic acid,0.25,0.75,282,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,dodecanoic acid,nonanoic acid,0.143,0.857,285,Yes,10.1021/acssuschemeng.7b04235,CCCCCCCCCCCC(=O)O,317.5,CCCCCCCCC(=O)O,285.75
2,5,1-dioctylphosphoryloctane,phenol,0.9,0.1,323.45,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.8,0.2,315.95,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.7,0.3,311.85,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.67,0.33,309.55,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.6,0.4,303.45,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.5,0.5,262.15,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.4,0.6,236.65,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.3333,0.6667,240.15,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.2,0.8,240.15,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,1-dioctylphosphoryloctane,phenol,0.1,0.9,297.35,Yes,10.1021/acssuschemeng.0c00559,CCCCCCCCP(=O)(CCCCCCCC)CCCCCCCC,426.65,Oc1ccccc1,314.15
2,5,2-(trimethylazaniumyl)acetate,2-phenylacetic acid,0.3333,0.6667,266.15,No,10.1021/acssuschemeng.0c00559,C[N+](C)(C)CC(=O)[O-],566,O=C(O)Cc1ccccc1,349.6
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.9,0.1,307.46,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.8,0.2,299.56,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.7,0.3,291.67,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.6,0.4,284.21,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.5,0.5,290.35,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.4,0.6,296.93,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.3,0.7,303.95,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.2,0.8,309.65,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",3-phenylpropanoic acid,0.1,0.9,315.35,Yes,10.3390/molecules25051077,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)CCc1ccccc1,321.1
2,5,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",N-(2-methylphenyl)-2-(propylamino)propanamide,0.5,0.5,291.15,No,10.1016/j.molliq.2020.114745,CCN(CC)CC(=O)Nc1c(C)cccc1C,341.15,CCCNC(C)C(=O)Nc1ccccc1C,310.55
2,5,2-(trimethylazaniumyl)acetate;hydrate,propanoic acid,0.751,0.249,482.249,Yes,10.1016/j.molliq.2016.10.134,C[N+](C)(C)CC(=O)[O-].O,514.15,CCC(=O)O,252.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,propanoic acid,0.504,0.496,439.846,Yes,10.1016/j.molliq.2016.10.134,C[N+](C)(C)CC(=O)[O-].O,514.15,CCC(=O)O,252.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,propanoic acid,0.335,0.665,360.871,Yes,10.1016/j.molliq.2016.10.134,C[N+](C)(C)CC(=O)[O-].O,514.15,CCC(=O)O,252.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,propanoic acid,0.25,0.75,376.242,Yes,10.1016/j.molliq.2016.10.134,C[N+](C)(C)CC(=O)[O-].O,514.15,CCC(=O)O,252.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.899,0.101,438.545,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.799,0.201,435.273,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.702,0.298,434.182,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.6,0.4,432.545,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.5,0.5,437.455,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.401,0.599,437.455,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.331,0.669,426,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.252,0.748,405.273,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,2-(trimethylazaniumyl)acetate;hydrate,"propane-1,2-diol",0.201,0.799,411.273,Yes,10.1016/j.molstruc.2017.11.064,C[N+](C)(C)CC(=O)[O-].O,514.15,CC(O)CO,237.15
2,5,5-methyl-2-propan-2-ylcyclohexan-1-ol,2-oxopropanoic acid,0.334,0.666,279.15,No,10.1021/acssuschemeng.0c00559,CC1CCC(C(C)C)C(O)C1,311.15,CC(=O)C(=O)O,286.95
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.897,0.103,534.8,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.796,0.204,488.8,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.698,0.302,444.6,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.597,0.403,411.8,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.497,0.503,388.5,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.398,0.602,360.8,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.298,0.702,347.8,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.199,0.801,359.7,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,2-(trimethylazaniumyl)acetate,2-hydroxybenzoic acid,0.099,0.901,395.4,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,O=C(O)c1ccccc1O,432.15
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",2-hydroxybenzoic acid,0.85,0.15,297.9,No,10.1039/C9CC04846D,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,O=C(O)c1ccccc1O,432.15
2,5,5-methyl-2-propan-2-ylcyclohexan-1-ol,phenyl 2-hydroxybenzoate,0.5,0.5,295.43,No,10.1021/acssuschemeng.0c00559,CC1CCC(C(C)C)C(O)C1,311.15,O=C(Oc1ccccc1)c1ccccc1O,314.85
2,5,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",phenyl 2-hydroxybenzoate,0.43,0.57,291.35,Yes,10.1016/j.tca.2009.08.016,CCN(CC)CC(=O)Nc1c(C)cccc1C,341.15,O=C(Oc1ccccc1)c1ccccc1O,314.85
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.9,0.1,537,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.8,0.2,502,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.7,0.3,475,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.6,0.4,443,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.5,0.5,410,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.4,0.6,385,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.3,0.7,355,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.2,0.8,351,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,2-(trimethylazaniumyl)acetate,octadecanoic acid,0.1,0.9,343,Yes,10.1002/cssc.202001331,C[N+](C)(C)CC(=O)[O-],566,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.9,0.1,308.6,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.8,0.2,316.14,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.7,0.3,322.99,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.6,0.4,330.76,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.5,0.5,332.85,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.4,0.6,335.17,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.31,0.69,336.77,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.2,0.8,338.68,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",octadecanoic acid,0.1,0.9,340.88,Yes,10.1021/acssuschemeng.8b01203,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,315.7,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",octadecanoic acid,0.5,0.5,316.15,No,10.1016/j.molliq.2020.114745,CCN(CC)CC(=O)Nc1c(C)cccc1C,341.15,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.9,0.1,316.71,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.8,0.2,322.48,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.7,0.3,325.51,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.6,0.4,329.42,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.5,0.5,332.62,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.4,0.6,334.71,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.3,0.7,337.45,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.2,0.8,339.37,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,5-methyl-2-propan-2-ylphenol,octadecanoic acid,0.1,0.9,341.05,Yes,10.1021/acssuschemeng.8b01203,Cc1ccc(C(C)C)c(O)c1,323.5,CCCCCCCCCCCCCCCCCC(=O)O,343.67
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.8942,0.1058,379.8608,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,377.15,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,462.05
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.8021,0.1979,367.5159,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,377.15,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,462.05
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.6968,0.3032,384.2179,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,377.15,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,462.05
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.6021,0.3979,400.5567,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,377.15,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,462.05
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.5021,0.4979,417.2587,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,377.15,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,462.05
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.4021,0.5979,432.5083,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,377.15,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,462.05
2,5,"(3S,4R,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol","(2R,3R,4S,5S,6R)-2-[(2S,3S,4S,5R)-3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol",0.3047,0.6953,439.77,Yes,10.1021/acssuschemeng.8b02042,OCC1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,377.15,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,462.05
