Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Density, g/cm^3",Reference (DOI)
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,303.15,1.0439,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,308.15,1.0406,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,313.15,1.0372,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,318.15,1.0338,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,323.15,1.0304,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,328.15,1.027,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,333.15,1.0236,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,338.15,1.0202,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,343.15,1.0168,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,348.15,1.0133,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.125,0.875,,353.15,1.0099,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,293.15,1.0493,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,298.15,1.0459,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,303.15,1.0425,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,308.15,1.039,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,313.15,1.0355,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,318.15,1.0321,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,323.15,1.0286,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,328.15,1.0252,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,333.15,1.0218,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,338.15,1.0183,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,343.15,1.0148,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,348.15,1.0113,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.111,0.889,,353.15,1.0078,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,293.15,1.0477,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,298.15,1.043,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,303.15,1.0393,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,308.15,1.0357,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,313.15,1.0322,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,318.15,1.0289,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,323.15,1.0257,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,328.15,1.0227,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,333.15,1.0197,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,338.15,1.0166,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,343.15,1.0131,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,348.15,1.0096,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,m-cresol,,0.1,0.9,,353.15,1.006,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,293.15,1.0735,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,298.15,1.0706,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,303.15,1.0677,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,308.15,1.0648,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,313.15,1.0619,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,318.15,1.059,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,323.15,1.0561,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,328.15,1.0532,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,333.15,1.0503,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,338.15,1.0474,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,343.15,1.0445,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,348.15,1.0416,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.346,0.654,,353.15,1.0387,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,293.15,1.0713,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,298.15,1.068,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,303.15,1.0647,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,308.15,1.0615,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,313.15,1.0583,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,318.15,1.0552,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,323.15,1.0523,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,328.15,1.0496,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,333.15,1.0469,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,338.15,1.0443,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,343.15,1.0417,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,348.15,1.0392,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.333,0.667,,353.15,1.0365,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,293.15,1.0631,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,298.15,1.0599,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,303.15,1.0569,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,308.15,1.0538,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,313.15,1.0509,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,318.15,1.048,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,323.15,1.045,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,328.15,1.042,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,333.15,1.039,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,338.15,1.0359,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,343.15,1.0329,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,348.15,1.0298,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.25,0.75,,353.15,1.0267,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,293.15,1.0575,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,298.15,1.0541,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,303.15,1.0508,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,308.15,1.0476,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,313.15,1.0445,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,318.15,1.0416,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,323.15,1.0388,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,328.15,1.0358,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,333.15,1.0327,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,338.15,1.0297,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,343.15,1.0266,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,348.15,1.0235,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.2,0.8,,353.15,1.0203,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,293.15,1.054,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,298.15,1.0507,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,303.15,1.0473,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,308.15,1.044,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,313.15,1.0409,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,318.15,1.0378,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,323.15,1.0348,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,328.15,1.0318,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,333.15,1.0286,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,338.15,1.0254,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,343.15,1.0221,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,348.15,1.0189,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.167,0.833,,353.15,1.0156,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,293.15,1.0513,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,298.15,1.0479,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,303.15,1.0445,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,308.15,1.0411,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,313.15,1.0377,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,318.15,1.0343,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,323.15,1.0309,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,328.15,1.0276,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,333.15,1.0242,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,338.15,1.0208,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,343.15,1.0174,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,348.15,1.0139,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.143,0.857,,353.15,1.0105,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,293.15,1.0502,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,298.15,1.0468,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,303.15,1.0435,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,308.15,1.0401,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,313.15,1.0367,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,318.15,1.0333,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,323.15,1.03,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,328.15,1.0266,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,333.15,1.0232,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,338.15,1.0198,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,343.15,1.0164,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,348.15,1.0129,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.125,0.875,,353.15,1.0095,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,293.15,1.0462,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,298.15,1.0423,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,303.15,1.0379,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,308.15,1.0337,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,313.15,1.0298,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,318.15,1.0263,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,323.15,1.023,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,328.15,1.0199,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,333.15,1.0167,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,338.15,1.0141,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,343.15,1.0116,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,348.15,1.0092,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.111,0.889,,353.15,1.0067,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,293.15,1.0459,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,298.15,1.0401,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,303.15,1.0357,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,308.15,1.0319,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,313.15,1.0286,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,318.15,1.0255,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,323.15,1.0225,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,328.15,1.0198,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,333.15,1.017,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,338.15,1.0143,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,343.15,1.0115,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,348.15,1.0087,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,p-cresol,,0.1,0.9,,353.15,1.0056,10.1016/j.molliq.2022.120420
2,Ⅲ,0,0,1,0,0,Choline chloride,Urea,,0.333,0.667,,293.15,1.19,10.1016/j.bioelechem.2022.108207
2,Ⅲ,0,0,1,0,0,Choline chloride,L-Lactic acid,,0.333,0.667,,293.15,1.17,10.1016/j.bioelechem.2022.108207
2,Ⅲ,0,0,1,0,0,Choline chloride,Glycerol,,0.333,0.667,,293.15,1.18,10.1016/j.bioelechem.2022.108207
2,Ⅲ,0,0,1,0,0,Tetraoctylammonium bromide,Hexanoic acid,,0.333,0.667,,333.15,0.933,10.1016/j.molliq.2021.117987
2,Ⅲ,0,0,1,0,0,Tetraoctylammonium bromide,Heptanoic acid,,0.333,0.667,,333.15,0.927,10.1016/j.molliq.2021.117987
2,Ⅲ,0,0,1,0,0,Tetraoctylammonium bromide,Octanoic acid,,0.333,0.667,,333.15,0.92,10.1016/j.molliq.2021.117987
2,Ⅲ,0,0,1,0,0,Tetraoctylammonium bromide,Nonanoic acid,,0.333,0.667,,333.15,0.913,10.1016/j.molliq.2021.117987
2,Ⅲ,0,0,1,0,0,Tetraoctylammonium bromide,Decanoic acid,,0.333,0.667,,333.15,0.91,10.1016/j.molliq.2021.117987
2,Ⅲ,0,0,1,0,0,Choline chloride,Urea,,0.333,0.667,,293.15,1.17,10.1016/j.jhazmat.2022.129835
2,Ⅲ,0,0,1,0,0,Tetrabutylphosphonium bromide,Levulinic acid,,0.143,0.857,,293.15,1.09,10.1016/j.jhazmat.2022.129835
2,Ⅲ,0,0,1,0,0,Tetrabutylammonium bromide,Decanoic acid,,0.333,0.667,,293.15,0.95,10.1016/j.jhazmat.2022.129835
2,Ⅲ,0,0,1,0,0,Methyltrioctylammonium bromide,Nonanoic acid,,0.5,0.5,,298.15,0.955,10.1016/j.talanta.2022.123373
2,Ⅲ,0,0,1,0,0,Methyltrioctylammonium bromide,Decanoic acid ,,0.5,0.5,,298.15,0.936,10.1016/j.talanta.2022.123373
2,Ⅲ,0,0,1,0,0,Methyltrioctylammonium bromide,Undecanoic acid,,0.5,0.5,,298.15,0.95,10.1016/j.talanta.2022.123373
2,Ⅲ,0,0,1,0,0,Methyltrioctylammonium bromide,Dodecanoic acid ,,0.5,0.5,,298.15,0.943,10.1016/j.talanta.2022.123373
2,Ⅲ,0,0,1,0,0,Methyltrioctylammonium bromide,Tetradecanoic acid,,0.5,0.5,,298.15,0.963,10.1016/j.talanta.2022.123373
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,4-butanediol",,0.5,0.5,,298.15,1.07,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,4-butanediol",,0.333,0.667,,298.15,1.05,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,4-butanediol",,0.25,0.75,,298.15,1.05,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,4-butanediol",,0.2,0.8,,298.15,1.1,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,4-butanediol",,0.167,0.833,,298.15,1.1,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,2-propylene glycol",,0.5,0.5,,298.15,1.11,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,2-propylene glycol",,0.333,0.667,,298.15,1.04,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,2-propylene glycol",,0.25,0.75,,298.15,1.1,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,2-propylene glycol",,0.2,0.8,,298.15,1.07,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,"1,2-propylene glycol",,0.167,0.833,,298.15,1.06,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethylene glycol,,0.5,0.5,,298.15,1.15,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethylene glycol,,0.333,0.667,,298.15,1.11,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethylene glycol,,0.25,0.75,,298.15,1.09,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethylene glycol,,0.2,0.8,,298.15,1.01,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Ethylene glycol,,0.167,0.833,,298.15,1,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Citric acid,,0.5,0.5,,298.15,1.23,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Citric acid,,0.333,0.667,,298.15,1.31,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Citric acid,,0.25,0.75,,298.15,1.34,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Citric acid,,0.2,0.8,,298.15,1.42,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Citric acid,,0.167,0.833,,298.15,1.45,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Malic acid,,0.5,0.5,,298.15,1.16,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Malic acid,,0.333,0.667,,298.15,1.2,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Malic acid,,0.25,0.75,,298.15,1.22,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Malic acid,,0.2,0.8,,298.15,1.31,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Malic acid,,0.167,0.833,,298.15,1.38,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Lactic acid,,0.5,0.5,,298.15,1.12,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Lactic acid,,0.333,0.667,,298.15,1.12,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Lactic acid,,0.25,0.75,,298.15,1.12,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Lactic acid,,0.2,0.8,,298.15,1.14,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,DL-Lactic acid,,0.167,0.833,,298.15,1.16,10.1016/j.foodchem.2022.134054
2,Ⅲ,0,0,1,0,0,Choline chloride,Sucrose,,0.667,0.333,,298.15,1.3,10.1016/j.foodchem.2022.134054
